"PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","Wochentag","PH Coesfelder Kreuz_Diff","PH Theater_Diff","PP Hörsterplatz_Diff","PH Alter Steinweg_Diff","Busparkplatz_Diff","PP Schlossplatz Nord_Diff","PP Schlossplatz Süd_Diff","PH Aegidii_Diff","PP Georgskommende_Diff","PH Münster Arkaden_Diff","PH Karstadt_Diff","PH Stubengasse_Diff","PH Bremer Platz_Diff","PH Engelenschanze_Diff","PH Bahnhofstraße_Diff","PH Cineplex_Diff","PH Stadthaus 3_Diff","Uhrzeit"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,5,0,-1,0,0,0,-60,0,0,0,11,12,-25,-11,-18,2,"00:00:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:15:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:30:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:45:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:00:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:15:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:30:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:45:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:00:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:15:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:30:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:45:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:00:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:15:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:30:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:45:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:00:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:15:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:30:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:45:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:00:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:15:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:30:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:45:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:00:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:15:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:30:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:45:00"
0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07:00:00"
0,637,180,350,59,240,314,680,251,0,0,261,180,398,186,561,229,"Monday",0,-26,180,-15,59,240,314,-10,251,0,0,-8,-15,-9,-17,10,-58,"07:15:00"
0,633,176,344,59,240,314,674,250,150,0,258,177,390,183,555,225,"Monday",0,-4,-4,-6,0,0,0,-6,-1,150,0,-3,-3,-8,-3,-6,-4,"07:30:00"
0,619,172,339,59,240,314,669,249,150,0,253,174,385,179,546,222,"Monday",0,-14,-4,-5,0,0,0,-5,-1,0,0,-5,-3,-5,-4,-9,-3,"07:45:00"
0,611,160,323,56,240,314,664,247,150,0,250,178,373,168,538,217,"Monday",0,-8,-12,-16,-3,0,0,-5,-2,0,0,-3,4,-12,-11,-8,-5,"08:00:00"
0,597,154,310,46,240,314,661,247,150,0,245,168,369,158,528,213,"Monday",0,-14,-6,-13,-10,0,0,-3,0,0,0,-5,-10,-4,-10,-10,-4,"08:15:00"
0,582,139,308,48,240,314,656,247,149,0,238,155,360,153,522,212,"Monday",0,-15,-15,-2,2,0,0,-5,0,-1,0,-7,-13,-9,-5,-6,-1,"08:30:00"
0,575,125,301,57,240,314,650,242,142,0,229,152,349,143,515,214,"Monday",0,-7,-14,-7,9,0,0,-6,-5,-7,0,-9,-3,-11,-10,-7,2,"08:45:00"
0,562,111,291,61,240,314,637,236,123,0,222,146,337,136,506,204,"Monday",0,-13,-14,-10,4,0,0,-13,-6,-19,0,-7,-6,-12,-7,-9,-10,"09:00:00"
0,549,101,279,59,240,314,628,234,111,0,217,144,330,132,501,202,"Monday",0,-13,-10,-12,-2,0,0,-9,-2,-12,0,-5,-2,-7,-4,-5,-2,"09:15:00"
0,533,76,256,59,240,314,615,227,97,0,201,135,326,126,502,198,"Monday",0,-16,-25,-23,0,0,0,-13,-7,-14,0,-16,-9,-4,-6,1,-4,"09:30:00"
0,520,54,238,57,240,314,609,223,85,0,181,128,312,120,503,195,"Monday",0,-13,-22,-18,-2,0,0,-6,-4,-12,0,-20,-7,-14,-6,1,-3,"09:45:00"
0,500,23,215,56,240,314,599,217,69,0,162,120,285,115,497,196,"Monday",0,-20,-31,-23,-1,0,0,-10,-6,-16,0,-19,-8,-27,-5,-6,1,"10:00:00"
0,484,21,186,52,240,314,587,214,54,0,146,110,265,105,497,192,"Monday",0,-16,-2,-29,-4,0,0,-12,-3,-15,0,-16,-10,-20,-10,0,-4,"10:15:00"
0,474,16,170,53,240,314,578,210,41,0,136,107,253,92,493,191,"Monday",0,-10,-5,-16,1,0,0,-9,-4,-13,0,-10,-3,-12,-13,-4,-1,"10:30:00"
0,467,0,146,53,240,314,578,206,27,0,112,112,245,92,491,192,"Monday",0,-7,-16,-24,0,0,0,0,-4,-14,0,-24,5,-8,0,-2,1,"10:45:00"
0,458,0,127,55,240,314,586,202,13,0,105,113,240,87,486,190,"Monday",0,-9,0,-19,2,0,0,8,-4,-14,0,-7,1,-5,-5,-5,-2,"11:00:00"
0,457,0,106,54,240,314,593,199,5,0,92,116,239,88,487,188,"Monday",0,-1,0,-21,-1,0,0,7,-3,-8,0,-13,3,-1,1,1,-2,"11:15:00"
0,448,0,101,53,240,314,605,198,0,0,98,111,234,90,485,188,"Monday",0,-9,0,-5,-1,0,0,12,-1,-5,0,6,-5,-5,2,-2,0,"11:30:00"
0,443,8,110,49,240,314,615,196,0,0,97,123,232,87,485,185,"Monday",0,-5,8,9,-4,0,0,10,-2,0,0,-1,12,-2,-3,0,-3,"11:45:00"
0,442,0,108,46,240,314,631,193,0,0,103,118,236,90,483,185,"Monday",0,-1,-8,-2,-3,0,0,16,-3,0,0,6,-5,4,3,-2,0,"12:00:00"
0,449,0,102,44,240,314,646,193,0,0,106,117,232,94,486,189,"Monday",0,7,0,-6,-2,0,0,15,0,0,0,3,-1,-4,4,3,4,"12:15:00"
0,451,22,104,41,240,314,650,187,0,0,96,116,242,95,490,188,"Monday",0,2,22,2,-3,0,0,4,-6,0,0,-10,-1,10,1,4,-1,"12:30:00"
0,447,23,102,41,240,314,666,183,1,0,98,117,228,91,491,186,"Monday",0,-4,1,-2,0,0,0,16,-4,1,0,2,1,-14,-4,1,-2,"12:45:00"
0,457,28,110,40,240,314,678,185,9,0,96,117,237,92,493,190,"Monday",0,10,5,8,-1,0,0,12,2,8,0,-2,0,9,1,2,4,"13:00:00"
0,459,31,108,41,240,281,691,189,17,0,98,125,237,96,496,190,"Monday",0,2,3,-2,1,0,-33,13,4,8,0,2,8,0,4,3,0,"13:15:00"
0,478,40,97,41,240,281,721,192,22,0,108,121,246,102,497,194,"Monday",0,19,9,-11,0,0,0,30,3,5,0,10,-4,9,6,1,4,"13:30:00"
0,476,38,104,42,240,281,742,193,34,0,116,129,237,112,499,194,"Monday",0,-2,-2,7,1,0,0,21,1,12,0,8,8,-9,10,2,0,"13:45:00"
0,472,41,114,38,240,281,750,191,28,0,114,128,232,105,501,195,"Monday",0,-4,3,10,-4,0,0,8,-2,-6,0,-2,-1,-5,-7,2,1,"14:00:00"
0,472,44,121,35,240,281,750,185,30,0,121,137,233,102,498,200,"Monday",0,0,3,7,-3,0,0,0,-6,2,0,7,9,1,-3,-3,5,"14:15:00"
0,473,45,122,38,240,281,750,186,23,0,122,140,234,104,500,201,"Monday",0,1,1,1,3,0,0,0,1,-7,0,1,3,1,2,2,1,"14:30:00"
0,477,32,125,35,240,281,750,188,27,0,119,135,225,100,507,202,"Monday",0,4,-13,3,-3,0,0,0,2,4,0,-3,-5,-9,-4,7,1,"14:45:00"
0,465,28,134,46,240,281,750,189,18,0,118,130,211,103,503,204,"Monday",0,-12,-4,9,11,0,0,0,1,-9,0,-1,-5,-14,3,-4,2,"15:00:00"
0,468,23,126,47,240,281,750,194,16,0,120,131,208,103,506,202,"Monday",0,3,-5,-8,1,0,0,0,5,-2,0,2,1,-3,0,3,-2,"15:15:00"
0,463,27,130,49,240,281,750,193,12,0,113,135,203,114,508,205,"Monday",0,-5,4,4,2,0,0,0,-1,-4,0,-7,4,-5,11,2,3,"15:30:00"
0,465,27,142,49,240,281,750,193,10,0,122,137,199,118,509,209,"Monday",0,2,0,12,0,0,0,0,0,-2,0,9,2,-4,4,1,4,"15:45:00"
0,469,29,161,49,240,281,750,198,10,0,124,138,210,120,508,219,"Monday",0,4,2,19,0,0,0,0,5,0,0,2,1,11,2,-1,10,"16:00:00"
0,478,30,152,48,240,281,750,200,11,0,131,137,213,120,508,229,"Monday",0,9,1,-9,-1,0,0,0,2,1,0,7,-1,3,0,0,10,"16:15:00"
0,487,32,141,50,240,281,750,196,11,0,136,135,231,124,512,242,"Monday",0,9,2,-11,2,0,0,0,-4,0,0,5,-2,18,4,4,13,"16:30:00"
0,493,32,152,49,240,281,750,201,10,0,138,137,224,121,511,255,"Monday",0,6,0,11,-1,0,0,0,5,-1,0,2,2,-7,-3,-1,13,"16:45:00"
0,508,34,148,50,240,281,750,206,7,0,136,139,221,120,514,266,"Monday",0,15,2,-4,1,0,0,0,5,-3,0,-2,2,-3,-1,3,11,"17:00:00"
0,528,45,159,53,240,281,750,206,11,0,145,136,224,123,514,268,"Monday",0,20,11,11,3,0,0,0,0,4,0,9,-3,3,3,0,2,"17:15:00"
0,533,48,177,54,240,281,750,213,16,0,150,146,242,125,522,270,"Monday",0,5,3,18,1,0,0,0,7,5,0,5,10,18,2,8,2,"17:30:00"
0,550,57,171,51,240,281,750,208,20,0,150,143,248,128,522,272,"Monday",0,17,9,-6,-3,0,0,0,-5,4,0,0,-3,6,3,0,2,"17:45:00"
0,569,68,190,51,240,281,750,217,50,0,158,139,265,130,518,276,"Monday",0,19,11,19,0,0,0,0,9,30,0,8,-4,17,2,-4,4,"18:00:00"
0,575,74,213,53,240,281,750,219,59,0,175,129,278,130,518,278,"Monday",0,6,6,23,2,0,0,0,2,9,0,17,-10,13,0,0,2,"18:15:00"
0,585,77,222,55,240,281,750,221,70,0,181,119,291,129,519,280,"Monday",0,10,3,9,2,0,0,0,2,11,0,6,-10,13,-1,1,2,"18:30:00"
0,595,84,230,53,240,281,750,219,79,0,174,123,299,134,516,283,"Monday",0,10,7,8,-2,0,0,0,-2,9,0,-7,4,8,5,-3,3,"18:45:00"
0,600,87,236,53,240,281,750,222,86,0,182,122,305,132,500,283,"Monday",0,5,3,6,0,0,0,0,3,7,0,8,-1,6,-2,-16,0,"19:00:00"
0,597,92,247,53,240,281,750,225,99,0,191,116,310,128,470,283,"Monday",0,-3,5,11,0,0,0,0,3,13,0,9,-6,5,-4,-30,0,"19:15:00"
0,601,99,254,54,240,281,750,223,117,0,198,118,309,135,452,282,"Monday",0,4,7,7,1,0,0,0,-2,18,0,7,2,-1,7,-18,-1,"19:30:00"
0,602,100,256,54,240,281,750,226,127,0,207,126,317,136,432,281,"Monday",0,1,1,2,0,0,0,0,3,10,0,9,8,8,1,-20,-1,"19:45:00"
0,609,100,275,54,240,281,750,228,127,0,211,128,319,131,429,281,"Monday",0,7,0,19,0,0,0,0,2,0,0,4,2,2,-5,-3,0,"20:00:00"
0,616,102,287,54,240,281,750,228,132,0,215,135,321,132,423,281,"Monday",0,7,2,12,0,0,0,0,0,5,0,4,7,2,1,-6,0,"20:15:00"
0,618,108,296,54,240,281,750,229,136,0,220,130,324,133,419,282,"Monday",0,2,6,9,0,0,0,0,1,4,0,5,-5,3,1,-4,1,"20:30:00"
0,620,111,304,54,240,281,750,231,140,0,224,134,328,130,415,282,"Monday",0,2,3,8,0,0,0,0,2,4,0,4,4,4,-3,-4,0,"20:45:00"
0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,"Monday",0,5,5,6,0,0,-281,0,1,6,0,0,14,0,0,1,-1,"21:00:00"
0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:15:00"
0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:30:00"
0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:45:00"
0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:00:00"
0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:15:00"
0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:30:00"
0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:45:00"
0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:00:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Monday",0,25,-116,51,-54,0,0,0,-232,4,0,17,25,27,15,77,2,"23:15:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:30:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:45:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:00:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:15:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:30:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:45:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:00:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:15:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:30:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:45:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:00:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:15:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:30:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:45:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:00:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:15:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:30:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:45:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:00:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:15:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:30:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:45:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:00:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:15:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:30:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:45:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:00:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:15:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:30:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:45:00"
0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07:00:00"
0,636,180,346,59,240,281,670,252,0,0,252,158,314,169,562,226,"Tuesday",0,-14,180,-15,59,0,281,-80,252,-150,0,11,-15,-41,24,69,-57,"07:15:00"
0,626,175,340,59,240,281,668,249,0,0,246,156,306,166,553,216,"Tuesday",0,-10,-5,-6,0,0,0,-2,-3,0,0,-6,-2,-8,-3,-9,-10,"07:30:00"
0,618,164,337,59,240,281,663,248,150,0,245,157,301,173,548,212,"Tuesday",0,-8,-11,-3,0,0,0,-5,-1,150,0,-1,1,-5,7,-5,-4,"07:45:00"
0,603,151,329,59,240,281,657,244,150,0,242,153,296,171,535,205,"Tuesday",0,-15,-13,-8,0,0,0,-6,-4,0,0,-3,-4,-5,-2,-13,-7,"08:00:00"
