"PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","Wochentag","PH Coesfelder Kreuz_Diff","PH Theater_Diff","PP Hörsterplatz_Diff","PH Alter Steinweg_Diff","Busparkplatz_Diff","PP Schlossplatz Nord_Diff","PP Schlossplatz Süd_Diff","PH Aegidii_Diff","PP Georgskommende_Diff","PH Münster Arkaden_Diff","PH Karstadt_Diff","PH Stubengasse_Diff","PH Bremer Platz_Diff","PH Engelenschanze_Diff","PH Bahnhofstraße_Diff","PH Cineplex_Diff","PH Stadthaus 3_Diff","Uhrzeit"
0,184,0,0,0,0,0,10,3,0,0,0,122,35,90,533,275,"Saturday",0,-34,0,0,-9,0,0,-12,-3,0,0,0,-5,-49,-9,-4,-1,"12:15:00"
0,120,0,0,0,0,0,17,1,0,0,0,121,2,75,534,272,"Saturday",0,-64,0,0,0,0,0,7,-2,0,0,0,-1,-33,-15,1,-3,"12:30:00"
0,87,0,0,0,0,0,10,0,0,0,0,117,2,60,531,271,"Saturday",0,-33,0,0,0,0,0,-7,-1,0,0,0,-4,0,-15,-3,-1,"12:45:00"
0,56,0,0,2,0,0,19,0,0,0,0,115,2,48,531,270,"Saturday",0,-31,0,0,2,0,0,9,0,0,0,0,-2,0,-12,0,-1,"13:00:00"
0,47,1,0,1,0,0,43,3,0,0,1,112,3,31,533,267,"Saturday",0,-9,1,0,-1,0,0,24,3,0,0,1,-3,1,-17,2,-3,"13:15:00"
0,50,0,2,0,0,0,71,5,0,0,0,110,25,27,530,267,"Saturday",0,3,-1,2,-1,0,0,28,2,0,0,-1,-2,22,-4,-3,0,"13:30:00"
0,70,0,3,1,0,10,11,2,0,0,0,101,22,23,527,267,"Saturday",0,20,0,1,1,0,10,-60,-3,0,0,0,-9,-3,-4,-3,0,"13:45:00"
0,67,0,2,3,0,0,33,13,0,0,2,99,20,22,519,268,"Saturday",0,-3,0,-1,2,0,-10,22,11,0,0,2,-2,-2,-1,-8,1,"14:00:00"
0,87,0,1,5,0,10,4,21,0,0,1,95,8,17,515,268,"Saturday",0,20,0,-1,2,0,10,-29,8,0,0,-1,-4,-12,-5,-4,0,"14:15:00"
0,121,4,6,9,0,10,41,34,0,0,0,97,11,21,516,266,"Saturday",0,34,4,5,4,0,0,37,13,0,0,-1,2,3,4,1,-2,"14:30:00"
0,154,5,0,4,0,10,66,51,0,0,0,105,5,16,511,266,"Saturday",0,33,1,-6,-5,0,0,25,17,0,0,0,8,-6,-5,-5,0,"14:45:00"
0,172,9,8,6,0,10,102,67,0,0,1,105,12,20,506,264,"Saturday",0,18,4,8,2,0,0,36,16,0,0,1,0,7,4,-5,-2,"15:00:00"
0,197,0,19,8,0,10,141,83,0,0,8,111,21,20,508,263,"Saturday",0,25,-9,11,2,0,0,39,16,0,0,7,6,9,0,2,-1,"15:15:00"
0,221,3,29,6,0,10,100,96,0,0,0,116,31,30,506,265,"Saturday",0,24,3,10,-2,0,0,-41,13,0,0,-8,5,10,10,-2,2,"15:30:00"
0,238,2,18,8,0,10,118,93,0,0,0,122,35,31,507,262,"Saturday",0,17,-1,-11,2,0,0,18,-3,0,0,0,6,4,1,1,-3,"15:45:00"
0,260,0,13,7,0,10,147,102,0,0,0,124,57,34,505,260,"Saturday",0,22,-2,-5,-1,0,0,29,9,0,0,0,2,22,3,-2,-2,"16:00:00"
0,274,3,11,7,0,10,178,111,0,0,1,117,52,32,511,263,"Saturday",0,14,3,-2,0,0,0,31,9,0,0,1,-7,-5,-2,6,3,"16:15:00"
0,288,12,7,7,0,10,196,108,0,0,1,118,75,37,506,262,"Saturday",0,14,9,-4,0,0,0,18,-3,0,0,0,1,23,5,-5,-1,"16:30:00"
0,308,7,9,4,0,10,161,110,0,0,0,116,76,42,495,261,"Saturday",0,20,-5,2,-3,0,0,-35,2,0,0,-1,-2,1,5,-11,-1,"16:45:00"
0,332,12,14,4,0,10,207,120,0,0,5,122,94,49,480,257,"Saturday",0,24,5,5,0,0,0,46,10,0,0,5,6,18,7,-15,-4,"17:00:00"
0,362,17,39,3,0,10,251,121,0,0,16,126,110,58,470,256,"Saturday",0,30,5,25,-1,0,0,44,1,0,0,11,4,16,9,-10,-1,"17:15:00"
0,374,30,42,8,144,10,288,133,0,0,29,120,132,59,461,251,"Saturday",0,12,13,3,5,144,0,37,12,0,0,13,-6,22,1,-9,-5,"17:30:00"
0,386,43,53,11,144,10,295,138,0,0,29,117,134,57,443,249,"Saturday",0,12,13,11,3,0,0,7,5,0,0,0,-3,2,-2,-18,-2,"17:45:00"
0,417,45,69,16,144,10,337,149,0,0,36,122,144,58,431,242,"Saturday",0,31,2,16,5,0,0,42,11,0,0,7,5,10,1,-12,-7,"18:00:00"
0,441,56,77,18,144,10,357,152,0,0,49,115,150,57,419,231,"Saturday",0,24,11,8,2,0,0,20,3,0,0,13,-7,6,-1,-12,-11,"18:15:00"
0,459,62,99,20,144,10,401,165,1,0,65,114,167,63,404,229,"Saturday",0,18,6,22,2,0,0,44,13,1,0,16,-1,17,6,-15,-2,"18:30:00"
0,468,59,116,20,144,10,428,175,6,0,76,111,182,65,379,225,"Saturday",0,9,-3,17,0,0,0,27,10,5,0,11,-3,15,2,-25,-4,"18:45:00"
0,450,50,116,23,144,10,468,185,20,0,77,110,192,67,338,216,"Saturday",0,-18,-9,0,3,0,0,40,10,14,0,1,-1,10,2,-41,-9,"19:00:00"
0,429,47,124,27,144,10,496,193,32,0,82,110,202,67,295,202,"Saturday",0,-21,-3,8,4,0,0,28,8,12,0,5,0,10,0,-43,-14,"19:15:00"
0,421,52,136,29,144,10,524,205,51,0,101,109,227,70,252,187,"Saturday",0,-8,5,12,2,0,0,28,12,19,0,19,-1,25,3,-43,-15,"19:30:00"
0,430,56,153,27,144,10,543,209,64,0,118,115,228,78,203,168,"Saturday",0,9,4,17,-2,0,0,19,4,13,0,17,6,1,8,-49,-19,"19:45:00"
0,439,57,175,29,0,10,568,217,82,0,126,125,235,79,169,162,"Saturday",0,9,1,22,2,-144,0,25,8,18,0,8,10,7,1,-34,-6,"20:00:00"
0,449,57,198,31,0,10,589,220,103,0,143,129,246,82,148,161,"Saturday",0,10,0,23,2,0,0,21,3,21,0,17,4,11,3,-21,-1,"20:15:00"
0,452,59,205,34,0,10,616,227,120,0,153,129,262,88,135,159,"Saturday",0,3,2,7,3,0,0,27,7,17,0,10,0,16,6,-13,-2,"20:30:00"
0,460,63,221,36,0,10,629,227,128,0,157,139,274,93,129,159,"Saturday",0,8,4,16,2,0,0,13,0,8,0,4,10,12,5,-6,0,"20:45:00"
0,469,64,234,0,0,0,645,227,135,0,159,136,280,105,125,160,"Saturday",0,9,1,13,-36,0,-10,16,0,7,0,2,-3,6,12,-4,1,"21:00:00"
0,469,64,234,0,0,0,645,227,135,0,159,136,280,105,125,160,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:15:00"
0,469,64,234,0,0,0,645,227,135,0,159,136,280,105,125,160,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:30:00"
0,469,64,234,0,0,0,645,227,135,0,159,136,280,105,125,160,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:45:00"
0,469,64,234,0,0,0,645,227,135,0,159,136,280,105,125,160,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:00:00"
0,469,64,234,0,0,0,645,227,135,0,159,136,280,105,125,160,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:15:00"
0,469,64,234,0,0,0,645,227,135,0,159,136,280,105,125,160,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:30:00"
0,469,64,234,0,0,0,645,227,135,0,159,136,280,105,125,160,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:45:00"
0,469,64,234,0,0,0,645,227,135,0,159,136,280,105,125,160,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:00:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Saturday",0,158,-64,75,0,0,0,60,-227,-135,0,26,34,43,56,117,30,"23:15:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:30:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:45:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:00:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:15:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:30:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00:45:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:00:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:15:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:30:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"01:45:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:00:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:15:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:30:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02:45:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:00:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:15:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:30:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"03:45:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:00:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:15:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:30:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04:45:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:00:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:15:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:30:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05:45:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:00:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:15:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:30:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06:45:00"
0,627,0,309,0,0,0,705,0,0,0,185,170,323,161,242,190,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07:00:00"
0,0,0,354,0,0,0,0,0,0,0,0,181,346,179,580,281,"Sunday",0,-627,0,45,0,0,0,-705,0,0,0,-185,11,23,18,338,91,"07:15:00"
0,0,0,354,0,0,0,0,0,0,0,0,181,348,178,580,281,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,"07:30:00"
0,0,0,354,0,0,0,0,0,0,0,0,181,347,177,579,281,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,"07:45:00"
0,0,0,354,0,0,0,0,0,0,0,201,181,347,177,579,282,"Sunday",0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,1,"08:00:00"
0,0,0,354,0,0,0,0,0,0,0,201,180,347,178,579,285,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,3,"08:15:00"
0,0,0,354,0,0,0,0,0,0,0,201,179,346,178,579,286,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,"08:30:00"
0,660,0,354,0,0,0,665,0,0,0,199,178,345,178,580,286,"Sunday",0,660,0,0,0,0,0,665,0,0,0,-2,-1,-1,0,1,0,"08:45:00"
0,658,0,355,0,0,0,662,0,0,0,195,175,345,181,580,286,"Sunday",0,-2,0,1,0,0,0,-3,0,0,0,-4,-3,0,3,0,0,"09:00:00"
0,658,0,356,0,0,0,661,0,0,0,195,173,345,180,581,286,"Sunday",0,0,0,1,0,0,0,-1,0,0,0,0,-2,0,-1,1,0,"09:15:00"
0,653,0,356,0,0,0,659,0,0,0,189,174,346,179,580,286,"Sunday",0,-5,0,0,0,0,0,-2,0,0,0,-6,1,1,-1,-1,0,"09:30:00"
0,651,0,355,0,0,0,659,0,150,0,186,177,344,179,577,286,"Sunday",0,-2,0,-1,0,0,0,0,0,150,0,-3,3,-2,0,-3,0,"09:45:00"
0,650,0,354,0,144,250,657,0,150,0,185,183,347,181,574,286,"Sunday",0,-1,0,-1,0,144,250,-2,0,0,0,-1,6,3,2,-3,0,"10:00:00"
0,646,0,353,0,144,250,657,0,150,0,178,188,354,190,569,286,"Sunday",0,-4,0,-1,0,0,0,0,0,0,0,-7,5,7,9,-5,0,"10:15:00"
0,643,0,352,0,144,250,653,0,150,0,169,190,367,195,566,287,"Sunday",0,-3,0,-1,0,0,0,-4,0,0,0,-9,2,13,5,-3,1,"10:30:00"
0,645,0,351,0,144,250,652,0,150,0,173,192,370,199,557,287,"Sunday",0,2,0,-1,0,0,0,-1,0,0,0,4,2,3,4,-9,0,"10:45:00"
0,638,0,350,0,144,250,655,0,150,0,179,189,373,203,548,286,"Sunday",0,-7,0,-1,0,0,0,3,0,0,0,6,-3,3,4,-9,-1,"11:00:00"
0,637,0,344,0,144,250,655,0,150,0,185,192,377,208,539,284,"Sunday",0,-1,0,-6,0,0,0,0,0,0,0,6,3,4,5,-9,-2,"11:15:00"
0,638,0,342,0,144,250,660,0,148,0,185,193,381,211,540,282,"Sunday",0,1,0,-2,0,0,0,5,0,-2,0,0,1,4,3,1,-2,"11:30:00"
0,631,0,341,0,144,250,665,0,146,0,194,186,388,212,541,283,"Sunday",0,-7,0,-1,0,0,0,5,0,-2,0,9,-7,7,1,1,1,"11:45:00"
0,629,0,335,0,144,250,668,0,145,0,211,181,398,211,545,283,"Sunday",0,-2,0,-6,0,0,0,3,0,-1,0,17,-5,10,-1,4,0,"12:00:00"
0,627,0,333,0,144,250,669,0,144,0,218,180,397,208,544,282,"Sunday",0,-2,0,-2,0,0,0,1,0,-1,0,7,-1,-1,-3,-1,-1,"12:15:00"
0,625,0,329,0,144,250,666,0,139,0,225,180,403,208,543,282,"Sunday",0,-2,0,-4,0,0,0,-3,0,-5,0,7,0,6,0,-1,0,"12:30:00"
0,624,0,327,0,144,250,674,0,135,0,226,180,404,208,539,281,"Sunday",0,-1,0,-2,0,0,0,8,0,-4,0,1,0,1,0,-4,-1,"12:45:00"
0,627,0,327,0,144,250,682,0,135,0,222,180,402,207,537,280,"Sunday",0,3,0,0,0,0,0,8,0,0,0,-4,0,-2,-1,-2,-1,"13:00:00"
0,627,0,320,0,144,250,687,0,138,0,226,187,402,204,531,280,"Sunday",0,0,0,-7,0,0,0,5,0,3,0,4,7,0,-3,-6,0,"13:15:00"
0,625,0,316,0,144,250,690,0,134,0,235,189,398,195,527,278,"Sunday",0,-2,0,-4,0,0,0,3,0,-4,0,9,2,-4,-9,-4,-2,"13:30:00"
0,624,0,315,0,144,250,697,0,131,0,236,184,394,187,522,273,"Sunday",0,-1,0,-1,0,0,0,7,0,-3,0,1,-5,-4,-8,-5,-5,"13:45:00"
0,622,0,311,0,144,250,701,0,127,0,236,185,393,185,514,264,"Sunday",0,-2,0,-4,0,0,0,4,0,-4,0,0,1,-1,-2,-8,-9,"14:00:00"
0,621,0,310,0,144,250,704,0,118,0,239,192,396,184,513,262,"Sunday",0,-1,0,-1,0,0,0,3,0,-9,0,3,7,3,-1,-1,-2,"14:15:00"
0,617,0,311,0,144,250,704,0,117,0,244,188,399,184,514,260,"Sunday",0,-4,0,1,0,0,0,0,0,-1,0,5,-4,3,0,1,-2,"14:30:00"
0,613,0,307,0,144,250,706,0,110,0,240,186,398,182,508,260,"Sunday",0,-4,0,-4,0,0,0,2,0,-7,0,-4,-2,-1,-2,-6,0,"14:45:00"
0,608,0,315,0,144,250,715,0,117,0,241,190,396,185,502,259,"Sunday",0,-5,0,8,0,0,0,9,0,7,0,1,4,-2,3,-6,-1,"15:00:00"
0,605,0,311,0,144,250,732,0,123,0,236,186,395,185,506,262,"Sunday",0,-3,0,-4,0,0,0,17,0,6,0,-5,-4,-1,0,4,3,"15:15:00"
0,599,0,314,0,144,250,738,0,122,0,235,187,392,183,507,265,"Sunday",0,-6,0,3,0,0,0,6,0,-1,0,-1,1,-3,-2,1,3,"15:30:00"
0,590,0,314,0,144,250,744,0,127,0,239,190,388,177,507,266,"Sunday",0,-9,0,0,0,0,0,6,0,5,0,4,3,-4,-6,0,1,"15:45:00"
0,590,0,314,0,144,250,748,0,129,0,238,193,392,178,508,269,"Sunday",0,0,0,0,0,0,0,4,0,2,0,-1,3,4,1,1,3,"16:00:00"
0,591,0,316,0,144,250,750,0,129,0,236,191,396,176,505,273,"Sunday",0,1,0,2,0,0,0,2,0,0,0,-2,-2,4,-2,-3,4,"16:15:00"
0,597,0,318,0,144,250,750,0,132,0,234,191,410,184,497,275,"Sunday",0,6,0,2,0,0,0,0,0,3,0,-2,0,14,8,-8,2,"16:30:00"
0,599,0,327,0,144,250,750,0,132,0,230,192,412,182,493,276,"Sunday",0,2,0,9,0,0,0,0,0,0,0,-4,1,2,-2,-4,1,"16:45:00"
0,601,0,330,0,144,250,750,0,131,0,229,190,414,184,485,274,"Sunday",0,2,0,3,0,0,0,0,0,-1,0,-1,-2,2,2,-8,-2,"17:00:00"
0,597,0,328,0,144,250,750,0,133,0,228,193,415,186,484,273,"Sunday",0,-4,0,-2,0,0,0,0,0,2,0,-1,3,1,2,-1,-1,"17:15:00"
0,583,0,330,0,144,250,750,0,136,0,231,186,413,181,473,271,"Sunday",0,-14,0,2,0,0,0,0,0,3,0,3,-7,-2,-5,-11,-2,"17:30:00"
0,566,0,335,0,144,250,750,0,135,0,231,183,407,168,462,271,"Sunday",0,-17,0,5,0,0,0,0,0,-1,0,0,-3,-6,-13,-11,0,"17:45:00"
0,560,0,328,0,144,250,750,0,138,0,229,171,405,160,459,272,"Sunday",0,-6,0,-7,0,0,0,0,0,3,0,-2,-12,-2,-8,-3,1,"18:00:00"
0,564,0,323,0,144,250,750,0,139,0,236,169,409,163,457,269,"Sunday",0,4,0,-5,0,0,0,0,0,1,0,7,-2,4,3,-2,-3,"18:15:00"
0,564,0,324,0,0,0,750,0,145,0,227,170,410,166,429,255,"Sunday",0,0,0,1,0,-144,-250,0,0,6,0,-9,1,1,3,-28,-14,"18:45:00"
0,571,0,318,0,0,0,750,0,145,0,222,167,409,163,427,255,"Sunday",0,7,0,-6,0,0,0,0,0,0,0,-5,-3,-1,-3,-2,0,"19:00:00"
0,597,0,321,0,0,0,750,0,145,0,223,174,408,158,426,256,"Sunday",0,26,0,3,0,0,0,0,0,0,0,1,7,-1,-5,-1,1,"19:15:00"
0,599,0,325,0,0,0,750,0,143,0,229,181,411,158,413,256,"Sunday",0,2,0,4,0,0,0,0,0,-2,0,6,7,3,0,-13,0,"19:30:00"
0,598,0,324,0,0,0,750,0,143,0,229,184,410,156,410,256,"Sunday",0,-1,0,-1,0,0,0,0,0,0,0,0,3,-1,-2,-3,0,"19:45:00"
0,600,0,326,0,0,0,750,0,148,0,230,184,407,158,417,256,"Sunday",0,2,0,2,0,0,0,0,0,5,0,1,0,-3,2,7,0,"20:00:00"
0,602,0,328,0,0,0,750,0,150,0,233,182,410,165,425,256,"Sunday",0,2,0,2,0,0,0,0,0,2,0,3,-2,3,7,8,0,"20:15:00"
0,605,0,332,0,0,0,750,0,150,0,236,182,417,183,430,257,"Sunday",0,3,0,4,0,0,0,0,0,0,0,3,0,7,18,5,1,"20:30:00"
0,621,0,334,0,0,0,750,0,150,0,239,185,421,203,442,257,"Sunday",0,16,0,2,0,0,0,0,0,0,0,3,3,4,20,12,0,"20:45:00"
0,627,0,337,0,0,0,750,0,150,0,240,180,421,199,446,258,"Sunday",0,6,0,3,0,0,0,0,0,0,0,1,-5,0,-4,4,1,"21:00:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"21:15:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:30:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:45:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:00:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:15:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:30:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:45:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:00:00"
0,658,0,366,0,0,0,750,0,0,0,258,183,432,214,569,285,"Sunday",0,30,0,29,0,0,0,0,0,-150,0,18,3,11,13,123,27,"23:15:00"
0,658,0,366,0,0,0,750,0,0,0,258,183,432,214,569,285,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:30:00"
0,658,0,366,0,0,0,750,0,0,0,258,183,432,214,569,285,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:45:00"
